#	Id	Name	G	Nat	Glider	Tracklog	Quality	Distance
[km]	SSS	ESS	Time	Speed
54.59	13:00:00				DF	LD	363.8	57.4		421.1
26	12	Emmanuel Betancourt Tobon	M	ESP	Ozone Photon	
IGC  VIEW
53.77	13:00:00				DF	LD	358.3	60.8		419.1
27	3	Alberto Cachafeiro Sánchez	M	ESP	Ozone Delta 5	
IGC  VIEW
51.23	13:00:00				DF	LD	341.4	51.0		392.3
28	47	Wang Quanguo	M	CHN	Ozone Lyght	
IGC  VIEW
52.88	13:00:00				DF	LD	352.4	35.8		388.1
29	9	Carlos Muñoz Torrente	M	ESP	MacPara Verve	
IGC  VIEW
50.49	13:00:00				DF	LD	336.4	50.0		386.4
30	10	Dirk De Troch	M	BEL	MACPARA ELIXIR	
IGC  VIEW
52.40	13:00:00				DF	LD	349.2	30.4		379.6
31	58	Josep Ferreiro	M	ESP	MacPara Elan 2	
IGC  VIEW
51.29	13:00:00				DF	LD	341.7	33.1		374.9
32	2	Aitor Echevarria Quintana	M	ESP	GIN GTO 3	
IGC  VIEW
50.12	13:00:00				DF	LD	333.9	40.4		374.4
33	22	Javier Gomez De Segura	M	ESP	Ozone rush 6	
IGC  VIEW
51.16	13:00:00				DF	LD	340.9	15.4		356.2
34	28	Lee-Anne Lombard	F	RSA	Flow Freedom 2	
IGC  VIEW
51.10	13:00:00				DF	LD	340.5			340.5
35	1	Adrian Ripoll Torres	M	ESP	AirDesign Volt 5	
IGC  VIEW
49.23	13:00:00				DF	LD	328.0	12.1		340.1
36	30	Luis Miguel Diez Garcia	M	ESP	GIN Bonanza 3	
IGC  VIEW
49.02	13:00:00				DF	LD	326.6	5.0		331.6
37	44	Thomas Milko	M	BRA	BGD Cure 3	
IGC  VIEW
40.30	13:00:00				DF	LD	268.5	6.2		274.8
38	8	Augusto Clemente Ramírez	M	ESP	GIN GTO 3	
IGC  VIEW
39.67	13:00:00				DF	LD	264.3	2.8		267.1
39	57	Óliver Álvarez Lorenzo	M	ESP	GIN GTO 3	
IGC  VIEW
39.12	13:00:00				DF	LD	260.6	3.7		264.4
40	13	Fermin Montaner Morant	M	ESP	GIN GTO 3	
IGC  VIEW
35.70	13:00:00				DF	LD	237.9			237.9
41	4	Alberto Restifo	M	ESP	Up Torre	
IGC  VIEW
27.10	13:00:00				DF	LD	180.6			180.6
42	35	Mateu Bendicho	M	ESP	MacPara Verve	
IGC  VIEW
7.16	13:00:00				DF	LD	47.7			47.7
43	16	Fouad Karam	M	LBN	Niviuk ikima 3	
IGC  VIEW
7.00	13:00:00				DF		46.7			46.7
44	39	Pere Valles	M	ESP	Niviuk Artik R2	
IGC  VIEW
5.95	13:00:00				DF	LD	39.7			39.7
45	38	Pauline Crombette	F	FRA	Ozone SwiftSix	
IGC  VIEW
5.95	13:00:00				DF	LD	39.6			39.6
46	40	Pierre Garin	M	BEL	Advance SIGMA 12 DLS	
IGC  VIEW
5.62	13:00:00				DF	LD	37.4			37.4
47	27	Laia Luz	F	ESP	Niviuk Ikuma 3	
IGC  VIEW
5.39	13:00:00				DF	LD	35.9			35.9
48	55	Xiaohui Wei	M	CHN	SKY Merlin	
IGC  VIEW
5.20	13:00:00				DF	LD	34.6			34.6
49	33	Martí Cols Camprubí	M	ESP	Sky Paragliders Exos	
IGC  VIEW
5.00					MIND	LD	33.3			33.3
49	49	Xavier Segura Jobal	M	ESP	GIN GTO 3	
IGC  VIEW
5.00	13:00:00				MIND	LD	33.3			33.3
51	7	Alexander Gunde	M	GER	Ozone Delta 5			0.00					ABS					0.0
51	59	David Contreras Lazaro	M	ESP	ozone Photon			0.00					ABS					0.0
51	19	Ignacio Luzuriaga	M	ESP	Niviuk Artik R2			0.00					ABS					0.0
51	31	Joaquín Casillas Martin	M	ESP	Niviuk ikuma 3			0.00					ABS					0.0
51	52	Jose Luis Martinez Novoa	M	ESP	Ozone Photon			0.00					ABS					0.0
51	45	Victor Aguilera Lozano	M	ESP	GIN GTO 3			0.00					ABS					0.0
